TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,CFID,CFPARAMS,TEAM_NAME_y,GP_y,W_y,L_y,W_PCT_y,MIN_y,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE,GP_RANK_y,W_RANK_y,L_RANK_y,W_PCT_RANK_y,MIN_RANK_y,OFF_RATING_RANK,DEF_RATING_RANK,NET_RATING_RANK,AST_PCT_RANK,AST_TO_RANK,AST_RATIO_RANK,OREB_PCT_RANK,DREB_PCT_RANK,REB_PCT_RANK,TM_TOV_PCT_RANK,EFG_PCT_RANK,TS_PCT_RANK,PACE_RANK,PIE_RANK,CFID_y,CFPARAMS_y,TEAM_NAME_y,GP_y,W_y,L_y,W_PCT_y,MIN_y,PTS_OFF_TOV,PTS_2ND_CHANCE,PTS_FB,PTS_PAINT,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,GP_RANK_y,W_RANK_y,L_RANK_y,W_PCT_RANK_y,MIN_RANK_y,PTS_OFF_TOV_RANK,PTS_2ND_CHANCE_RANK,PTS_FB_RANK,PTS_PAINT_RANK,OPP_PTS_OFF_TOV_RANK,OPP_PTS_2ND_CHANCE_RANK,OPP_PTS_FB_RANK,OPP_PTS_PAINT_RANK,CFID_y,CFPARAMS_y,TEAM_NAME_y,GP_y,W_y,L_y,W_PCT_y,MIN_y,EFG_PCT_y,FTA_RATE,TM_TOV_PCT_y,OREB_PCT_y,OPP_EFG_PCT,OPP_FTA_RATE,OPP_TOV_PCT,OPP_OREB_PCT,GP_RANK_y,W_RANK_y,L_RANK_y,W_PCT_RANK_y,MIN_RANK_y,EFG_PCT_RANK_y,FTA_RATE_RANK,TM_TOV_PCT_RANK_y,OREB_PCT_RANK_y,OPP_EFG_PCT_RANK,OPP_FTA_RATE_RANK,OPP_TOV_PCT_RANK,OPP_OREB_PCT_RANK,CFID_y,CFPARAMS_y,TEAM_NAME_y,GP_y,W_y,L_y,W_PCT_y,MIN_y,PCT_FGA_2PT,PCT_FGA_3PT,PCT_PTS_2PT,PCT_PTS_2PT_MR,PCT_PTS_3PT,PCT_PTS_FB,PCT_PTS_FT,PCT_PTS_OFF_TOV,PCT_PTS_PAINT,PCT_AST_2PM,PCT_UAST_2PM,PCT_AST_3PM,PCT_UAST_3PM,PCT_AST_FGM,PCT_UAST_FGM,GP_RANK_y,W_RANK_y,L_RANK_y,W_PCT_RANK_y,MIN_RANK_y,PCT_FGA_2PT_RANK,PCT_FGA_3PT_RANK,PCT_PTS_2PT_RANK,PCT_PTS_2PT_MR_RANK,PCT_PTS_3PT_RANK,PCT_PTS_FB_RANK,PCT_PTS_FT_RANK,PCT_PTS_OFF_TOV_RANK,PCT_PTS_PAINT_RANK,PCT_AST_2PM_RANK,PCT_UAST_2PM_RANK,PCT_AST_3PM_RANK,PCT_UAST_3PM_RANK,PCT_AST_FGM_RANK,PCT_UAST_FGM_RANK,CFID_y,CFPARAMS_y,TEAM_NAME_y,GP_y,W_y,L_y,W_PCT_y,MIN_y,OPP_FGM,OPP_FGA,OPP_FG_PCT,OPP_FG3M,OPP_FG3A,OPP_FG3_PCT,OPP_FTM,OPP_FTA,OPP_FT_PCT,OPP_OREB,OPP_DREB,OPP_REB,OPP_AST,OPP_TOV,OPP_STL,OPP_BLK,OPP_BLKA,OPP_PF,OPP_PFD,OPP_PTS,PLUS_MINUS_y,GP_RANK_y,W_RANK_y,L_RANK_y,W_PCT_RANK_y,MIN_RANK_y,OPP_FGM_RANK,OPP_FGA_RANK,OPP_FG_PCT_RANK,OPP_FG3M_RANK,OPP_FG3A_RANK,OPP_FG3_PCT_RANK,OPP_FTM_RANK,OPP_FTA_RANK,OPP_FT_PCT_RANK,OPP_OREB_RANK,OPP_DREB_RANK,OPP_REB_RANK,OPP_AST_RANK,OPP_TOV_RANK,OPP_STL_RANK,OPP_BLK_RANK,OPP_BLKA_RANK,OPP_PF_RANK,OPP_PFD_RANK,OPP_PTS_RANK,PLUS_MINUS_RANK_y,CFID_y,CFPARAMS_y,TEAM_NAME_y,GP_y,W_y,L_y,W_PCT_y,MIN_y,DEF_RATING_y,DREB_y,DREB_PCT_y,STL_y,BLK_y,OPP_PTS_OFF_TOV_y,OPP_PTS_2ND_CHANCE_y,OPP_PTS_FB_y,OPP_PTS_PAINT_y,GP_RANK_y,W_RANK_y,L_RANK_y,W_PCT_RANK_y,MIN_RANK_y,DEF_RATING_RANK_y,DREB_RANK_y,DREB_PCT_RANK_y,STL_RANK_y,BLK_RANK_y,OPP_PTS_OFF_TOV_RANK_y,OPP_PTS_2ND_CHANCE_RANK_y,OPP_PTS_FB_RANK_y,OPP_PTS_PAINT_RANK_y,CFID_y,CFPARAMS_y,PLAYOFF_RANKING,SEASON
1610612756,Phoenix Suns,48,17,31,0.354,51.0,39.3,85.6,0.459,5.3,15.8,0.337,20.2,27.0,0.749,12.1,30.4,42.5,24.8,16.2,8.3,3.6,5.2,23.4,0.2,104.1,-2.5,3,20,23,23,26,7,16,10,23,21,24,13,15,9,28,18,26,9,3,24,29,12,10,15,12,19,10,Phoenix Suns,Phoenix Suns,48,17,31,0.354,2329.0,102.5,104.1,105.0,106.2,-2.5,-2.1,0.632,1.53,17.8,0.303,0.673,0.487,0.162,0.49,0.534,95.6,94.34,78.62,4569,0.484,3,20,23,23,7,12,20,17,9,5,6,29,9,24,3,15,13,4,17,10,Phoenix Suns,Phoenix Suns,48,17,31,0.354,51.0,18.1,13.7,15.0,45.3,17.7,15.3,12.6,43.3,3,20,23,23,7,22,27,8,10,4,17,11,15,10,Phoenix Suns,Phoenix Suns,48,17,31,0.354,2329.0,0.49,0.316,0.162,0.303,0.506,0.311,0.167,0.327,3,20,23,23,7,15,16,3,29,25,11,22,9,10,Phoenix Suns,Phoenix Suns,48,17,31,0.354,48.5,0.815,0.185,0.652,0.217,0.153,0.144,0.194,0.173,0.435,0.603,0.397,0.819,0.181,0.632,0.368,3,20,23,23,11,9,21,8,12,23,8,11,22,11,8,22,12,18,9,21,10,Phoenix Suns,Phoenix Suns,48,17,31,0.354,51.0,39.9,85.7,0.465,7.0,19.3,0.363,19.9,26.6,0.746,12.7,32.2,44.9,25.0,16.8,8.8,5.2,3.6,24.0,23.4,106.6,2.5,3,20,23,23,26,21,14,24,24,21,17,13,11,25,5,26,13,22,22,14,12,29,11,20,21,19,10,Phoenix Suns,Phoenix Suns,48,17,31,0.354,51.0,106.2,30.4,0.673,8.3,3.6,17.7,15.3,12.6,43.3,3,20,23,23,26,20,18,9,24,29,4,17,11,15,10,Phoenix Suns,0,1996-97
1610612755,Philadelphia 76ers,46,12,34,0.261,49.8,36.7,84.7,0.433,5.9,18.6,0.32,21.6,30.2,0.714,15.9,30.1,46.0,20.9,19.0,8.8,5.0,5.9,21.8,0.0,100.9,-6.3,18,26,26,26,28,29,20,25,18,12,28,6,4,23,3,22,9,27,28,16,18,20,4,28,26,27,10,Philadelphia 76ers,Philadelphia 76ers,46,12,34,0.261,2228.0,99.8,100.9,106.3,107.5,-6.5,-6.6,0.571,1.1,15.1,0.363,0.662,0.51,0.19,0.469,0.515,97.3,96.26,80.22,4473,0.456,18,26,26,26,24,26,26,27,24,29,27,3,17,6,28,27,25,2,25,10,Philadelphia 76ers,Philadelphia 76ers,46,12,34,0.261,49.8,17.9,16.6,13.7,44.4,22.4,16.7,15.9,47.9,18,26,26,26,24,25,3,14,12,29,25,25,26,10,Philadelphia 76ers,Philadelphia 76ers,46,12,34,0.261,2228.0,0.469,0.356,0.19,0.363,0.506,0.3,0.164,0.338,18,26,26,26,24,27,5,28,3,26,9,24,17,10,Philadelphia 76ers,Philadelphia 76ers,46,12,34,0.261,48.4,0.781,0.219,0.61,0.169,0.177,0.136,0.214,0.177,0.44,0.539,0.461,0.733,0.267,0.571,0.429,18,26,26,26,16,20,10,18,23,19,13,4,20,8,22,8,27,3,24,6,10,Philadelphia 76ers,Philadelphia 76ers,46,12,34,0.261,49.8,40.7,87.4,0.466,6.9,19.3,0.357,18.9,26.2,0.721,14.4,30.4,44.8,25.6,16.4,10.4,5.9,5.0,25.6,21.8,107.2,6.3,18,26,26,26,28,25,22,25,22,22,13,8,9,7,20,10,12,26,24,29,20,18,25,26,26,27,10,Philadelphia 76ers,Philadelphia 76ers,46,12,34,0.261,49.8,107.5,30.1,0.662,8.8,5.0,22.4,16.7,15.9,47.9,18,26,26,26,28,26,22,17,16,18,29,25,25,26,10,Philadelphia 76ers,0,1996-97
1610612753,Orlando Magic,44,24,20,0.545,53.5,37.5,87.2,0.43,6.8,20.4,0.334,19.1,26.5,0.722,15.2,30.2,45.4,22.5,18.0,8.7,4.9,6.3,22.8,0.1,100.9,-1.5,27,13,11,11,6,26,5,26,11,8,27,23,18,20,4,20,11,20,21,18,20,25,5,19,25,16,10,Orlando Magic,Orlando Magic,44,24,20,0.545,2142.0,99.3,100.9,101.7,102.7,-2.4,-1.8,0.601,1.25,16.1,0.352,0.659,0.501,0.18,0.469,0.511,90.8,89.66,74.72,4005,0.474,27,13,11,11,28,25,12,16,19,21,20,5,20,17,21,26,27,24,19,10,Orlando Magic,Orlando Magic,44,24,20,0.545,53.5,18.8,15.9,10.3,42.9,21.5,14.4,17.9,48.3,27,13,11,11,28,15,5,27,13,28,9,28,27,10,Orlando Magic,Orlando Magic,44,24,20,0.545,2142.0,0.469,0.304,0.18,0.352,0.489,0.289,0.175,0.341,27,13,11,11,28,26,20,21,5,15,7,15,20,10,Orlando Magic,Orlando Magic,44,24,20,0.545,48.7,0.766,0.234,0.608,0.183,0.203,0.102,0.189,0.186,0.426,0.539,0.461,0.879,0.121,0.601,0.399,27,13,11,11,3,22,8,19,22,10,27,23,15,13,23,7,4,26,19,11,10,Orlando Magic,Orlando Magic,44,24,20,0.545,53.5,39.6,86.5,0.458,5.3,15.8,0.339,17.9,25.0,0.715,14.1,32.1,46.2,23.7,17.4,10.2,6.3,4.9,24.6,22.8,102.5,1.5,27,13,11,11,6,20,18,19,2,5,4,6,7,4,17,25,25,18,15,27,25,20,19,25,13,16,10,Orlando Magic,Orlando Magic,44,24,20,0.545,53.5,102.7,30.2,0.659,8.7,4.9,21.5,14.4,17.9,48.3,27,13,11,11,6,12,20,20,18,20,28,9,28,27,10,Orlando Magic,0,1996-97
1610612752,New York Knicks,48,34,14,0.708,52.0,38.1,82.9,0.459,6.2,17.0,0.368,19.7,26.3,0.75,13.5,32.7,46.3,23.7,20.0,8.7,5.4,3.9,26.9,0.1,102.1,3.8,3,4,5,5,19,17,29,7,15,20,7,17,20,8,16,5,7,13,29,17,14,3,28,22,19,9,10,New York Knicks,New York Knicks,48,34,14,0.708,2314.0,101.1,102.1,96.2,98.2,5.0,3.9,0.622,1.18,17.0,0.335,0.697,0.52,0.2,0.497,0.541,93.8,92.4,77.0,4452,0.536,3,4,5,5,9,19,2,8,11,26,13,14,1,2,29,10,8,11,5,10,New York Knicks,New York Knicks,48,34,14,0.708,52.0,20.7,15.3,12.6,42.3,20.4,13.6,8.7,35.3,3,4,5,5,9,6,14,20,14,24,4,1,2,10,New York Knicks,New York Knicks,48,34,14,0.708,2314.0,0.497,0.318,0.2,0.335,0.466,0.389,0.19,0.303,3,4,5,5,9,10,15,29,14,3,29,3,1,10,New York Knicks,New York Knicks,48,34,14,0.708,48.2,0.795,0.205,0.623,0.209,0.183,0.123,0.193,0.202,0.414,0.593,0.407,0.773,0.227,0.622,0.378,3,4,5,5,22,13,17,14,17,15,17,12,4,18,11,19,21,9,11,19,10,New York Knicks,New York Knicks,48,34,14,0.708,52.0,34.4,81.0,0.425,6.6,18.4,0.36,22.9,31.5,0.726,11.7,29.3,41.0,20.9,19.0,9.9,3.9,5.4,24.2,26.9,98.3,-3.8,3,4,5,5,19,1,2,2,16,15,15,26,28,12,1,2,2,3,3,25,3,14,13,2,2,9,10,New York Knicks,New York Knicks,48,34,14,0.708,52.0,98.2,32.7,0.697,8.7,5.4,20.4,13.6,8.7,35.3,3,4,5,5,19,2,5,1,17,14,24,4,1,2,10,New York Knicks,0,1996-97
1610612751,New Jersey Nets,46,13,33,0.283,50.6,37.4,90.9,0.412,6.0,17.8,0.335,19.1,26.1,0.733,18.4,30.0,48.5,22.1,16.8,9.0,7.0,6.8,24.2,0.1,100.0,-6.2,18,25,25,25,27,27,2,29,17,17,25,22,22,17,1,23,1,21,9,13,3,28,15,20,28,26,10,New Jersey Nets,New Jersey Nets,46,13,33,0.283,2228.0,99.2,100.0,105.7,106.4,-6.5,-6.4,0.59,1.31,15.4,0.372,0.663,0.506,0.168,0.445,0.488,95.4,94.77,78.98,4402,0.449,18,25,25,25,20,28,21,26,21,16,25,2,15,10,9,29,29,3,27,10,New Jersey Nets,New Jersey Nets,46,13,33,0.283,50.6,18.7,17.7,14.0,41.9,18.4,15.0,14.7,44.3,18,25,25,25,20,16,2,12,18,10,14,21,19,10,New Jersey Nets,New Jersey Nets,46,13,33,0.283,2228.0,0.445,0.287,0.168,0.372,0.501,0.345,0.169,0.337,18,25,25,25,20,29,25,9,2,24,22,20,15,10,New Jersey Nets,New Jersey Nets,46,13,33,0.283,48.4,0.804,0.196,0.629,0.21,0.179,0.14,0.191,0.187,0.419,0.55,0.45,0.802,0.198,0.59,0.41,18,25,25,25,12,11,19,13,16,18,10,14,13,15,20,10,15,15,21,9,10,New Jersey Nets,New Jersey Nets,46,13,33,0.283,50.6,39.2,84.4,0.465,6.2,16.3,0.379,21.6,29.1,0.742,13.6,32.2,45.8,23.8,16.9,8.7,6.8,7.0,22.8,24.2,106.2,6.2,18,25,25,25,27,16,7,23,12,8,26,22,22,22,14,27,24,19,20,12,28,3,4,15,20,26,10,New Jersey Nets,New Jersey Nets,46,13,33,0.283,50.6,106.4,30.0,0.663,9.0,7.0,18.4,15.0,14.7,44.3,18,25,25,25,27,21,23,15,13,3,10,14,21,19,10,New Jersey Nets,0,1996-97
1610612749,Milwaukee Bucks,47,21,26,0.447,53.2,39.9,84.8,0.471,4.2,12.2,0.341,21.3,28.7,0.741,13.4,31.2,44.6,21.0,17.1,8.4,4.5,4.9,24.8,0.2,105.3,0.3,13,17,18,17,8,4,19,3,29,29,22,8,8,12,18,12,15,26,13,22,22,7,20,12,10,13,10,Milwaukee Bucks,Milwaukee Bucks,47,21,26,0.447,2266.0,104.1,105.3,104.1,105.1,0.0,0.3,0.526,1.23,15.4,0.342,0.676,0.511,0.171,0.495,0.54,91.1,90.16,75.14,4258,0.497,13,17,18,17,16,10,16,13,29,23,26,10,7,5,13,13,9,22,15,10,Milwaukee Bucks,Milwaukee Bucks,47,21,26,0.447,53.2,17.9,14.9,14.4,46.1,20.0,13.7,17.1,46.9,13,17,18,17,16,23,21,9,7,20,5,27,24,10,Milwaukee Bucks,Milwaukee Bucks,47,21,26,0.447,2266.0,0.495,0.339,0.171,0.342,0.496,0.331,0.16,0.324,13,17,18,17,16,13,8,13,10,21,18,25,7,10,Milwaukee Bucks,Milwaukee Bucks,47,21,26,0.447,48.2,0.856,0.144,0.679,0.242,0.118,0.136,0.202,0.17,0.438,0.5,0.5,0.751,0.249,0.526,0.474,13,17,18,17,21,1,29,2,6,29,12,9,23,9,26,4,24,6,29,1,10,Milwaukee Bucks,Milwaukee Bucks,47,21,26,0.447,53.2,40.1,85.5,0.469,4.7,14.0,0.338,20.1,28.3,0.711,13.1,29.6,42.7,23.3,16.0,8.9,4.9,4.5,24.5,24.8,105.0,-0.3,13,17,18,17,8,22,12,26,1,1,3,16,19,1,8,4,4,12,25,16,7,22,18,10,16,13,10,Milwaukee Bucks,Milwaukee Bucks,47,21,26,0.447,53.2,105.1,31.2,0.676,8.4,4.5,20.0,13.7,17.1,46.9,13,17,18,17,8,16,12,7,22,22,20,5,27,24,10,Milwaukee Bucks,0,1996-97
1610612738,Boston Celtics,46,11,35,0.239,49.7,38.5,87.0,0.443,4.9,14.1,0.349,19.3,25.9,0.747,13.6,27.7,41.3,21.8,17.1,10.5,4.2,6.9,23.9,0.2,101.3,-5.4,18,27,28,28,29,13,7,20,24,24,19,20,23,10,13,29,29,24,12,2,26,29,14,17,22,24,10,Boston Celtics,Boston Celtics,46,11,35,0.239,2238.0,99.5,101.3,105.4,106.5,-5.8,-5.1,0.564,1.27,15.8,0.325,0.663,0.484,0.171,0.472,0.515,98.1,96.66,80.55,4501,0.447,18,27,28,28,19,21,23,24,25,19,21,21,16,25,12,23,24,1,28,10,Boston Celtics,Boston Celtics,46,11,35,0.239,49.7,21.8,15.1,16.9,46.4,19.4,15.1,15.3,51.7,18,27,28,28,19,2,19,2,5,17,15,23,29,10,Boston Celtics,Boston Celtics,46,11,35,0.239,2238.0,0.472,0.298,0.171,0.325,0.526,0.333,0.189,0.337,18,27,28,28,19,23,22,12,21,29,19,4,16,10,Boston Celtics,Boston Celtics,46,11,35,0.239,48.7,0.838,0.162,0.664,0.206,0.145,0.167,0.191,0.216,0.458,0.529,0.471,0.805,0.195,0.564,0.436,18,27,28,28,4,5,25,5,18,24,2,18,1,3,24,6,13,17,25,5,10,Boston Celtics,Boston Celtics,46,11,35,0.239,49.7,40.5,82.8,0.489,6.1,16.9,0.359,19.6,27.5,0.713,12.6,33.1,45.7,25.4,19.0,8.5,6.9,4.2,22.6,23.9,106.8,5.4,18,27,28,28,29,24,5,29,10,10,14,11,16,3,3,28,23,25,4,10,29,26,3,16,23,24,10,Boston Celtics,Boston Celtics,46,11,35,0.239,49.7,106.5,27.7,0.663,10.5,4.2,19.4,15.1,15.3,51.7,18,27,28,28,29,23,29,16,2,26,17,15,23,29,10,Boston Celtics,0,1996-97
1610612748,Miami Heat,48,36,12,0.75,53.7,37.6,83.6,0.449,8.6,23.9,0.361,19.7,27.8,0.709,12.9,33.0,46.0,22.7,18.3,8.4,6.5,5.4,26.1,0.2,103.5,5.6,3,2,2,2,5,24,26,17,2,2,11,18,12,25,23,4,8,17,24,23,5,13,24,6,13,6,10,Miami Heat,Miami Heat,48,36,12,0.75,2319.0,102.2,103.5,96.7,98.1,5.5,5.4,0.603,1.24,16.4,0.33,0.679,0.508,0.183,0.501,0.54,90.6,89.39,74.49,4322,0.534,3,2,2,2,8,13,1,6,16,22,17,19,6,8,24,7,10,25,6,10,Miami Heat,Miami Heat,48,36,12,0.75,53.7,20.3,15.1,12.7,41.3,19.4,14.0,9.9,40.6,3,2,2,2,8,8,18,18,21,14,7,4,8,10,Miami Heat,Miami Heat,48,36,12,0.75,2319.0,0.501,0.332,0.183,0.33,0.455,0.334,0.18,0.321,3,2,2,2,8,7,9,24,19,1,20,7,6,10,Miami Heat,Miami Heat,48,36,12,0.75,48.3,0.714,0.286,0.559,0.161,0.25,0.123,0.19,0.196,0.399,0.544,0.456,0.804,0.196,0.603,0.397,3,2,2,2,20,29,1,28,24,2,18,20,7,21,21,9,14,16,16,14,10,Miami Heat,Miami Heat,48,36,12,0.75,53.7,35.7,84.5,0.423,5.5,15.1,0.361,21.0,28.2,0.745,13.6,31.3,44.9,20.3,18.0,9.0,5.4,6.5,25.5,26.1,97.9,-5.6,3,2,2,2,5,4,8,1,3,2,16,19,18,24,13,18,15,1,7,18,13,5,24,6,1,6,10,Miami Heat,Miami Heat,48,36,12,0.75,53.7,98.1,33.0,0.679,8.4,6.5,19.4,14.0,9.9,40.6,3,2,2,2,5,1,4,6,23,5,14,7,4,8,10,Miami Heat,0,1996-97
1610612747,Los Angeles Lakers,48,35,13,0.729,51.7,39.4,85.9,0.459,6.8,18.5,0.367,20.0,30.7,0.652,14.4,31.9,46.3,24.5,16.5,9.1,7.9,4.5,23.8,0.1,105.6,4.6,3,3,4,4,22,6,14,11,13,13,8,15,3,29,7,10,6,11,5,11,1,5,13,26,7,7,10,Los Angeles Lakers,Los Angeles Lakers,48,35,13,0.729,2334.0,104.1,105.6,99.8,101.4,4.3,4.2,0.621,1.49,17.3,0.349,0.66,0.505,0.165,0.498,0.531,94.1,92.64,77.2,4514,0.533,3,3,4,4,3,7,10,7,12,6,11,9,19,12,5,8,16,10,8,10,Los Angeles Lakers,Los Angeles Lakers,48,35,13,0.729,51.7,19.6,15.2,15.8,51.0,17.1,16.3,15.1,41.6,3,3,4,4,3,11,17,5,1,3,22,22,9,10,Los Angeles Lakers,Los Angeles Lakers,48,35,13,0.729,2334.0,0.498,0.358,0.165,0.349,0.471,0.317,0.173,0.34,3,3,4,4,3,8,4,5,9,7,14,17,19,10,Los Angeles Lakers,Los Angeles Lakers,48,35,13,0.729,48.6,0.784,0.216,0.617,0.134,0.193,0.15,0.19,0.185,0.483,0.594,0.406,0.752,0.248,0.621,0.379,3,3,4,4,6,18,12,16,29,12,5,21,17,2,10,20,23,7,12,18,10,Los Angeles Lakers,Los Angeles Lakers,48,35,13,0.729,51.7,37.7,86.4,0.436,6.1,17.9,0.342,19.5,27.4,0.712,14.5,30.8,45.3,24.3,17.2,8.3,4.5,7.9,25.8,23.8,101.0,-4.6,3,3,4,4,22,9,17,9,11,13,7,10,14,2,23,13,20,21,18,6,5,1,26,17,8,7,10,Los Angeles Lakers,Los Angeles Lakers,48,35,13,0.729,51.7,101.4,31.9,0.66,9.1,7.9,17.1,16.3,15.1,41.6,3,3,4,4,22,10,10,19,11,1,3,22,22,9,10,Los Angeles Lakers,0,1996-97
1610612746,Los Angeles Clippers,44,19,25,0.432,52.5,37.7,86.0,0.439,5.5,15.5,0.354,20.6,28.0,0.736,14.2,29.6,43.8,20.4,18.3,9.6,5.6,5.8,26.7,0.2,101.5,-2.4,27,19,15,18,12,22,13,22,21,22,18,10,9,15,9,25,20,28,23,5,12,17,27,11,21,18,10,Los Angeles Clippers,Los Angeles Clippers,44,19,25,0.432,2147.0,99.2,101.5,102.8,104.1,-3.6,-2.6,0.541,1.12,14.8,0.349,0.659,0.5,0.183,0.471,0.517,93.0,91.37,76.14,4090,0.467,27,19,15,18,27,20,15,19,27,28,28,7,22,18,23,24,22,18,21,10,Los Angeles Clippers,Los Angeles Clippers,44,19,25,0.432,52.5,18.9,15.7,12.0,42.1,20.1,14.6,12.4,44.5,27,19,15,18,27,14,8,22,16,22,10,10,20,10,Los Angeles Clippers,Los Angeles Clippers,44,19,25,0.432,2147.0,0.471,0.325,0.183,0.349,0.489,0.382,0.181,0.341,27,19,15,18,27,24,12,23,7,14,28,6,22,10,Los Angeles Clippers,Los Angeles Clippers,44,19,25,0.432,48.8,0.819,0.181,0.635,0.221,0.163,0.118,0.203,0.186,0.414,0.498,0.502,0.791,0.209,0.541,0.459,27,19,15,18,1,8,22,11,10,22,21,8,16,19,27,3,19,11,27,3,10,Los Angeles Clippers,Los Angeles Clippers,44,19,25,0.432,52.5,37.6,82.5,0.456,5.5,15.9,0.344,23.3,31.5,0.741,13.3,31.8,45.1,21.2,18.1,10.2,5.8,5.6,25.0,26.7,104.0,2.4,27,19,15,18,12,8,4,16,4,6,8,29,29,20,10,22,17,4,6,28,18,12,20,3,15,18,10,Los Angeles Clippers,Los Angeles Clippers,44,19,25,0.432,52.5,104.1,29.6,0.659,9.6,5.6,20.1,14.6,12.4,44.5,27,19,15,18,12,15,25,22,5,12,22,10,10,20,10,Los Angeles Clippers,0,1996-97
1610612754,Indiana Pacers,46,23,23,0.5,53.1,37.6,83.1,0.453,5.7,15.0,0.382,22.4,31.0,0.723,13.5,33.2,46.7,22.6,17.8,7.6,5.8,6.1,26.0,0.4,103.4,2.2,18,14,13,14,9,23,27,15,20,23,4,3,2,19,15,3,5,19,20,26,11,23,23,2,15,12,10,Indiana Pacers,Indiana Pacers,46,23,23,0.5,2243.0,102.3,103.4,99.4,100.9,3.0,2.5,0.602,1.27,16.4,0.334,0.656,0.501,0.178,0.487,0.534,91.6,90.48,75.4,4222,0.518,18,14,13,14,18,15,8,12,18,20,18,15,23,16,20,17,12,21,11,10,Indiana Pacers,Indiana Pacers,46,23,23,0.5,53.1,17.5,14.4,15.1,41.4,19.8,16.2,13.4,38.8,18,14,13,14,18,27,23,7,20,18,21,16,6,10,Indiana Pacers,Indiana Pacers,46,23,23,0.5,2243.0,0.487,0.373,0.178,0.334,0.467,0.316,0.171,0.344,18,14,13,14,18,17,2,20,15,5,13,19,23,10,Indiana Pacers,Indiana Pacers,46,23,23,0.5,48.8,0.82,0.18,0.617,0.216,0.166,0.146,0.217,0.169,0.401,0.567,0.433,0.798,0.202,0.602,0.398,18,14,13,14,2,7,23,17,13,20,7,1,26,20,16,14,16,14,18,12,10,Indiana Pacers,Indiana Pacers,46,23,23,0.5,53.1,37.3,87.0,0.428,6.7,19.8,0.34,19.9,27.5,0.725,14.4,30.5,44.9,22.4,17.1,9.0,6.1,5.8,26.0,26.0,101.2,-2.2,18,14,13,14,9,7,19,4,18,24,5,15,15,10,21,11,14,8,19,17,23,11,27,7,9,12,10,Indiana Pacers,Indiana Pacers,46,23,23,0.5,53.1,100.9,33.2,0.656,7.6,5.8,19.8,16.2,13.4,38.8,18,14,13,14,9,8,3,23,26,11,18,21,16,6,10,Indiana Pacers,0,1996-97
1610612745,Houston Rockets,48,32,16,0.667,51.8,38.7,83.6,0.462,8.3,23.2,0.359,20.3,27.4,0.74,12.4,33.3,45.7,25.8,18.7,9.2,4.5,5.1,21.2,0.2,105.9,3.6,3,7,9,9,21,12,25,6,4,3,15,12,13,14,26,2,10,4,27,10,23,9,2,18,6,10,10,Houston Rockets,Houston Rockets,48,32,16,0.667,2334.0,103.8,105.9,100.7,102.3,3.1,3.7,0.668,1.38,18.3,0.328,0.687,0.515,0.187,0.512,0.553,94.4,92.75,77.3,4509,0.531,3,7,9,9,6,6,11,9,3,13,4,20,4,4,27,2,3,8,9,10,Houston Rockets,Houston Rockets,48,32,16,0.667,51.8,17.9,14.4,12.8,46.3,20.0,15.3,13.2,40.1,3,7,9,9,6,24,24,17,6,21,16,14,7,10,Houston Rockets,Houston Rockets,48,32,16,0.667,2334.0,0.512,0.328,0.187,0.328,0.481,0.257,0.157,0.313,3,7,9,9,6,2,11,27,20,10,3,27,4,10,Houston Rockets,Houston Rockets,48,32,16,0.667,48.6,0.722,0.278,0.572,0.136,0.236,0.121,0.192,0.169,0.437,0.622,0.378,0.835,0.165,0.668,0.332,3,7,9,9,9,27,3,26,28,4,20,13,27,10,4,26,8,22,3,27,10,Houston Rockets,Houston Rockets,48,32,16,0.667,51.8,39.3,89.1,0.441,7.1,20.2,0.352,16.6,22.9,0.725,13.3,30.2,43.4,24.0,15.7,9.4,5.1,4.5,23.4,21.2,102.3,-3.6,3,7,9,9,21,18,27,11,25,28,11,4,4,11,9,8,7,20,27,23,9,23,9,28,11,10,10,Houston Rockets,Houston Rockets,48,32,16,0.667,51.8,102.3,33.3,0.687,9.2,4.5,20.0,15.3,13.2,40.1,3,7,9,9,21,11,2,4,10,23,21,16,14,7,10,Houston Rockets,0,1996-97
